"NUM_FATURA","NUM_ITEM_FATURA","COD_SERVICO_ERP","DESCR_SERVICO","QTD_ITEM","VLR_PRECO","VLR_TOTAL","PORTO"
"51237",4908,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51238",4909,"A.I.2.1.9.2","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",62647,0.51,31949.97,"ARATU"
"51238",4910,"A.I.1","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",1,3402.07,3402.07,"ARATU"
"51239",4911,"A.I.2.2.9.1","INFRAESTRUTURA AQUAVIARIA  [SEM MOV DE CARGA ] ",8688.64,0.35,3041.02,"ARATU"
"51240",4912,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51240",4913,"A.I.2.2.4","INFRAESTRUTURA AQUAVIARIA",8688.64,1.35,11729.66,"ARATU"
"51241",4914,"A.III.1.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",2500.72,5.7,14254.11,"ARATU"
"51241",4915,"A.III.98","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",875.25,5.7,4988.94,"ARATU"
"51242",4916,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51242",4917,"A.I.2.1.4","INFRAESTRUTURA AQUAVIARIA",40900,1.35,55215,"ARATU"
"51243",4918,"A.III.C.24.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",947.16,4.17,3949.64,"ARATU"
"51244",4919,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51244",4920,"A.I.2.1.5","INFRAESTRUTURA AQUAVIARIA",74997,2.9,217491.3,"ARATU"
"51245",4921,"A.III.1.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",58142.82,5.7,331414.1,"ARATU"
"51245",4922,"A.III.98","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",20349.99,5.7,115994.93,"ARATU"
"51246",4923,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51246",4924,"A.I.2.1.4","INFRAESTRUTURA AQUAVIARIA",19992,1.35,26989.2,"ARATU"
"51247",4925,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",938.54,8.76,8221.65,"ARATU"
"51247",4926,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",1017.83,8.76,8916.22,"ARATU"
"51247",4927,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",1018.86,8.76,8925.22,"ARATU"
"51248",4928,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51248",4929,"A.I.2.1.4","INFRAESTRUTURA AQUAVIARIA",19994,1.35,26991.9,"ARATU"
"51249",4930,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",806.85,8.76,7067.97,"ARATU"
"51249",4931,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",873.15,8.76,7648.81,"ARATU"
"51250",4932,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51250",4933,"A.I.2.1.4","INFRAESTRUTURA AQUAVIARIA",49126,1.35,66320.1,"ARATU"
"51251",4934,"A.III.C.44.01.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",3154.64,9.22,29085.78,"ARATU"
"51251",4935,"A.III.C.44.01.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",406.7,9.22,3749.8,"ARATU"
"51251",4936,"A.III.C.44.01.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",3415.22,9.22,31488.34,"ARATU"
"51252",4937,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",164716,0.35,57650.6,"ARATU"
"51252",4938,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51253",4939,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51253",4940,"A.I.2.2.4","INFRAESTRUTURA AQUAVIARIA",13021,1.35,17578.35,"ARATU"
"51253",4954,"A.II.5.2.2.1","ACOSTAGEM   [EMBARCAÇÕES COM MOVIMENTAÇÃO DE CARGAS ] ",11880,0.67,7959.6,"ARATU"
"51253",4955,"A.II.5.2.2.1.9","ACOSTAGEM   [EMBARCAÇÕES COM MOVIMENTAÇÃO DE CARGAS ] ",880,0.67,589.6,"ARATU"
"51254",4941,"A.III.C.24.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",253.14,4.17,1055.58,"ARATU"
"51254",4942,"A.III.C.24.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",379.92,4.17,1584.26,"ARATU"
"51254",4943,"A.III.C.24.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",973.37,4.17,4058.94,"ARATU"
"51254",4944,"A.III.C.24.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",899,4.17,3748.83,"ARATU"
"51254",4945,"A.III.C.24.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",393.16,4.17,1639.49,"ARATU"
"51254",4946,"A.III.C.24.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",999.6,4.17,4168.35,"ARATU"
"51254",4947,"A.III.C.44.01.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",73.07,9.22,673.74,"ARATU"
"51254",4948,"A.III.C.44.01.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",1446.3,9.22,13334.91,"ARATU"
"51255",4949,"A.III.C.44.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",182.12,8.76,1595.33,"ARATU"
"51255",4950,"A.III.C.44.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",37.87,8.76,331.72,"ARATU"
"51255",4951,"A.III.C.44.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",203,8.76,1778.32,"ARATU"
"51255",4952,"A.III.C.44.02.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",46.97,8.76,411.48,"ARATU"
"51255",4953,"A.III.C.16.99.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",126.47,10.49,1326.64,"ARATU"
"51256",4956,"A.I.2.1.9.2","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",46677,0.51,23805.27,"ARATU"
"51256",4957,"A.I.1","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",1,3402.07,3402.07,"ARATU"
"51257",4958,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",49936,0.35,17477.6,"ARATU"
"51257",4959,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51258",4960,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",49999,0.35,17499.65,"ARATU"
"51258",4961,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51259",4962,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51259",4963,"A.I.2.1.4","INFRAESTRUTURA AQUAVIARIA",49901,1.35,67366.35,"ARATU"
"51260",4964,"A.III.C.24.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",4795.17,4.17,19995.87,"ARATU"
"51261",4965,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",2396.96,8.76,20997.38,"ARATU"
"51261",4966,"A.III.C.16.99.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",1426,10.49,14958.77,"ARATU"
"51261",4967,"A.III.C.16.99.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",565.33,10.49,5930.31,"ARATU"
"51262",4968,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",25,1.25,31.25,"ARATU"
"51262",4969,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",25,29.21,730.25,"ARATU"
"51263",4970,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",25,1.25,31.25,"ARATU"
"51263",4971,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",25,29.21,730.25,"ARATU"
"51264",4972,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",10,1.25,12.5,"ARATU"
"51264",4973,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",10,29.21,292.1,"ARATU"
"51265",4974,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",1183,1.25,1478.75,"ARATU"
"51265",4975,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",1183,29.21,34555.43,"ARATU"
"51266",4976,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",37,1.25,46.25,"ARATU"
"51266",4977,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",37,29.21,1080.77,"ARATU"
"51267",4978,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",32,1.25,40,"ARATU"
"51267",4979,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",32,29.21,934.72,"ARATU"
"51268",4980,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",49999,0.35,17499.65,"ARATU"
"51268",4981,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51269",4982,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",500,1.25,625,"ARATU"
"51269",4983,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",500,29.21,14605,"ARATU"
"51270",4984,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",90,1.25,112.5,"ARATU"
"51270",4985,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",90,29.21,2628.9,"ARATU"
"51271",4986,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",40,1.25,50,"ARATU"
"51271",4987,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",40,29.21,1168.4,"ARATU"
"51272",4988,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",323,1.25,403.75,"ARATU"
"51272",4989,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",323,29.21,9434.83,"ARATU"
"51273",4990,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",12,1.25,15,"ARATU"
"51273",4991,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",12,29.21,350.52,"ARATU"
"51274",4992,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",54,1.25,67.5,"ARATU"
"51274",4993,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",54,29.21,1577.34,"ARATU"
"51275",4994,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",95,1.25,118.75,"ARATU"
"51275",4995,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",95,29.21,2774.95,"ARATU"
"51276",4996,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",1181,1.25,1476.25,"ARATU"
"51276",4997,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",1181,29.21,34497.01,"ARATU"
"51277",4998,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",73,1.25,91.25,"ARATU"
"51277",4999,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",73,29.21,2132.33,"ARATU"
"51278",5000,"A.VII.1","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",576,1.25,720,"ARATU"
"51278",5001,"A.VII.1.9","AGUA PARA CONSUMIDOR/USUARIO M3-REC. DESP CONS.DE",576,29.21,16824.96,"ARATU"
"51279",5002,"A.VII.15","UTILIZAÇÃO DE ÁREA DESCOBERTA",31000,0.61,18910,"ARATU"
"51280",5003,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",105153,0.35,36803.55,"ARATU"
"51280",5004,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51281",5005,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",52554,0.35,18393.9,"ARATU"
"51281",5006,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51282",5007,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",164716,0.35,57650.6,"ARATU"
"51282",5008,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51283",5009,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",49999,0.35,17499.65,"ARATU"
"51283",5010,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51284",5011,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51284",5012,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51285",5013,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51285",5014,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51286",5015,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51286",5016,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51287",5017,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51287",5018,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51288",5019,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51288",5020,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51289",5021,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51289",5022,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51290",5023,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51290",5024,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51291",5025,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51291",5026,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51292",5027,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51292",5028,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51293",5029,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",38472,0.35,13465.2,"ARATU"
"51293",5030,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51294",5031,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",3338,0.35,1168.3,"ARATU"
"51294",5032,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51295",5033,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",38472,0.35,13465.2,"ARATU"
"51295",5034,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51296",5035,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",38472,0.35,13465.2,"ARATU"
"51296",5036,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51297",5037,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51297",5038,"A.I.2.1.3","INFRAESTRUTURA AQUAVIARIA",37738,1.98,74721.24,"ARATU"
"51298",5039,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",105165,0.35,36807.75,"ARATU"
"51298",5040,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51299",5041,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",157055,0.35,54969.25,"ARATU"
"51299",5042,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51300",5043,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",114562,0.35,40096.7,"ARATU"
"51300",5044,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51301",5045,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",105153,0.35,36803.55,"ARATU"
"51301",5046,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51302",5047,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",49999,0.35,17499.65,"ARATU"
"51302",5048,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51303",5049,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",156548,0.35,54791.8,"ARATU"
"51303",5050,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51304",5051,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",104999,0.35,36749.65,"ARATU"
"51304",5052,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51305",5053,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",106316,0.35,37210.6,"ARATU"
"51305",5054,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51306",5055,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",108940,0.35,38129,"ARATU"
"51306",5056,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51307",5058,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51307",5057,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",157055,0.35,54969.25,"ARATU"
"51308",5059,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",72786,0.35,25475.1,"ARATU"
"51308",5060,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51309",5061,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",105048,0.35,36766.8,"ARATU"
"51309",5062,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51310",5063,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",59335,0.35,20767.25,"ARATU"
"51310",5064,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51311",5065,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",104999,0.35,36749.65,"ARATU"
"51311",5066,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51312",5067,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",50044,0.35,17515.4,"ARATU"
"51312",5068,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51313",5069,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",105165,0.35,36807.75,"ARATU"
"51313",5070,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51314",5071,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",49999,0.35,17499.65,"ARATU"
"51314",5072,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51315",5073,"A.I.2.1.9.3","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",39724,0.35,13903.4,"ARATU"
"51315",5074,"A.I.1","INFRAMAR-S/MOV.NO PORTO COM ATRAC.NO TERMINAL TEMA",1,3402.07,3402.07,"ARATU"
"51316",5075,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51316",5076,"A.I.2.1.3","INFRAESTRUTURA AQUAVIARIA",56780.3,1.98,112424.99,"ARATU"
"51317",5077,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51317",5078,"A.I.2.1.3","INFRAESTRUTURA AQUAVIARIA",32500,1.98,64350,"ARATU"
"51318",5079,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51318",5080,"A.I.2.1.5","INFRAESTRUTURA AQUAVIARIA",69999,2.9,202997.1,"ARATU"
"51319",5081,"A.III.1.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",56892.07,5.7,324284.78,"ARATU"
"51319",5082,"A.III.98","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",19912.22,5.7,113499.67,"ARATU"
"51320",5083,"A.I.2.1.9.2","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",63551,0.51,32411.01,"ARATU"
"51320",5084,"A.I.1","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",1,3402.07,3402.07,"ARATU"
"51321",5085,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51321",5086,"A.I.2.1.4","INFRAESTRUTURA AQUAVIARIA",12520,1.35,16902,"ARATU"
"51322",5090,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",1260.84,8.76,11044.99,"ARATU"
"51322",5091,"A.III.C.16.99.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",309.76,10.49,3249.44,"ARATU"
"51322",5092,"A.III.C.16.99.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",2289.17,10.49,24013.38,"ARATU"
"51322",5087,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",783.31,8.76,6861.8,"ARATU"
"51322",5088,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",447.34,8.76,3918.68,"ARATU"
"51322",5089,"A.III.C.44.02.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",410.23,8.76,3593.62,"ARATU"
"51323",5093,"A.I.2.1.9.2","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",31893,0.51,16265.43,"ARATU"
"51323",5094,"A.I.1","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",1,3402.07,3402.07,"ARATU"
"51324",5095,"A.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"ARATU"
"51324",5096,"A.I.2.2.4","INFRAESTRUTURA AQUAVIARIA",10282,1.35,13880.7,"ARATU"
"51325",5097,"A.III.1.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",2425.16,5.7,13823.39,"ARATU"
"51325",5098,"A.III.1.2","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",2474.96,5.7,14107.25,"ARATU"
"51325",5099,"A.III.98","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",848.8,5.7,4838.19,"ARATU"
"51325",5100,"A.III.98","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",866.23,5.7,4937.54,"ARATU"
"51326",5101,"A.I.2.1.9.2","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",40900,0.51,20859,"ARATU"
"51326",5102,"A.I.1","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",1,3402.07,3402.07,"ARATU"
"51327",5103,"A.I.2.2.9.2","INFRAMAR-S/MOV. NO PORTO E COM ATRAC.NO TERMINAL P",17460,0.51,8904.6,"ARATU"
