"PORTO","PROGR","NUM_FATURA","DAT_EMISSAO","NOM_RAZA_SOCIAL","NUM_MEDICAO","DESCR_SERVICO","VLR_FATURA","DF_LIST_FAT_CABEC","EXISTE_PROGR"
"SALVADOR",25797,11347,2023-09-15,"LACHMANN AGENCIA MARITIMA LTDA",15037,"Infraestrutura Aquaviaria",19615.57,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25826,11360,2023-09-18,"LACHMANN AGENCIA MARITIMA LTDA",15072,"Infraestrutura Aquaviaria",13959.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25834,11396,2023-09-25,"LACHMANN AGENCIA MARITIMA LTDA",15171,"Infraestrutura Aquaviaria",13810.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25801,11401,2023-09-25,"LACHMANN AGENCIA MARITIMA LTDA",15184,"Infraestrutura Aquaviaria",13810.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25839,11385,2023-09-25,"LACHMANN AGENCIA MARITIMA LTDA",15137,"Infraestrutura Aquaviaria",29363.57,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25805,11382,2023-09-25,"LACHMANN AGENCIA MARITIMA LTDA",15129,"Infraestrutura Aquaviaria",10446.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25838,11392,2023-09-25,"LACHMANN AGENCIA MARITIMA LTDA",15162,"Infraestrutura Aquaviaria",19452.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25837,11387,2023-09-25,"LACHMANN AGENCIA MARITIMA LTDA",15145,"Infraestrutura Aquaviaria",14978.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25872,11463,2023-10-11,"LACHMANN AGENCIA MARITIMA LTDA",15334,"Infraestrutura Aquaviaria",13788.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25875,11447,2023-10-06,"LACHMANN AGENCIA MARITIMA LTDA",15302,"Infraestrutura Aquaviaria",26162.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25862,11424,2023-10-02,"LACHMANN AGENCIA MARITIMA LTDA",15244,"Infraestrutura Aquaviaria",10262.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25863,11429,2023-10-03,"LACHMANN AGENCIA MARITIMA LTDA",15251,"Infraestrutura Aquaviaria",13809.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25792,11303,2023-08-30,"LACHMANN AGENCIA MARITIMA LTDA",14816,"Infraestrutura Aquaviaria",10443.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25760,11277,2023-08-21,"LACHMANN AGENCIA MARITIMA LTDA",14758,"Infraestrutura Aquaviaria",11274.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25744,11275,2023-08-21,"LACHMANN AGENCIA MARITIMA LTDA",14749,"Infraestrutura Aquaviaria",18575.56,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25761,11270,2023-08-18,"LACHMANN AGENCIA MARITIMA LTDA",14732,"Infraestrutura Aquaviaria",28105.13,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25773,11306,2023-08-30,"LACHMANN AGENCIA MARITIMA LTDA",14823,"Infraestrutura Aquaviaria",20492.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25795,11311,2023-08-31,"LACHMANN AGENCIA MARITIMA LTDA",14836,"Infraestrutura Aquaviaria",29470.33,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25806,11325,2023-09-13,"LACHMANN AGENCIA MARITIMA LTDA",14978,"Infraestrutura Aquaviaria",26229.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25804,11327,2023-09-13,"LACHMANN AGENCIA MARITIMA LTDA",14985,"Infraestrutura Aquaviaria",19507.83,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25802,11332,2023-09-13,"LACHMANN AGENCIA MARITIMA LTDA",14996,"Infraestrutura Aquaviaria",19813.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25823,11339,2023-09-13,"LACHMANN AGENCIA MARITIMA LTDA",15014,"Infraestrutura Aquaviaria",17683.57,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25813,11336,2023-09-13,"LACHMANN AGENCIA MARITIMA LTDA",15007,"Infraestrutura Aquaviaria",13816.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25815,11334,2023-09-13,"LACHMANN AGENCIA MARITIMA LTDA",15001,"Infraestrutura Aquaviaria",18755.17,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25756,11264,2023-08-16,"LACHMANN AGENCIA MARITIMA LTDA",14716,"Infraestrutura Aquaviaria",18947.91,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25745,11250,2023-08-11,"LACHMANN AGENCIA MARITIMA LTDA",14684,"Infraestrutura Aquaviaria",17984.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25749,11254,2023-08-11,"LACHMANN AGENCIA MARITIMA LTDA",14694,"Infraestrutura Aquaviaria",29832.46,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25746,11247,2023-08-11,"LACHMANN AGENCIA MARITIMA LTDA",14677,"Infraestrutura Aquaviaria",14978.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25750,11240,2023-08-10,"LACHMANN AGENCIA MARITIMA LTDA",14654,"Infraestrutura Aquaviaria",10405.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25740,11235,2023-08-10,"LACHMANN AGENCIA MARITIMA LTDA",14641,"Infraestrutura Aquaviaria",13809.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25731,11232,2023-08-10,"LACHMANN AGENCIA MARITIMA LTDA",14633,"Infraestrutura Aquaviaria",25507.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25702,11206,2023-08-01,"LACHMANN AGENCIA MARITIMA LTDA",14565,"Infraestrutura Aquaviaria",13810.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25735,11212,2023-08-01,"LACHMANN AGENCIA MARITIMA LTDA",14580,"Infraestrutura Aquaviaria",13959.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25738,11209,2023-08-01,"LACHMANN AGENCIA MARITIMA LTDA",14572,"Infraestrutura Aquaviaria",10443.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25721,11203,2023-08-01,"LACHMANN AGENCIA MARITIMA LTDA",14556,"Infraestrutura Aquaviaria",11274.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25725,11221,2023-08-01,"LACHMANN AGENCIA MARITIMA LTDA",14601,"Infraestrutura Aquaviaria",18755.44,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25722,11223,2023-08-01,"LACHMANN AGENCIA MARITIMA LTDA",14609,"Infraestrutura Aquaviaria",27167.4,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25543,11012,2023-05-08,"LACHMANN AGENCIA MARITIMA LTDA",13786,"Infraestrutura Aquaviaria",26229.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25511,11009,2023-05-05,"LACHMANN AGENCIA MARITIMA LTDA",13776,"Infraestrutura Aquaviaria",10228.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25533,11007,2023-05-04,"LACHMANN AGENCIA MARITIMA LTDA",13766,"Infraestrutura Aquaviaria",25484.97,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25534,11026,2023-05-11,"LACHMANN AGENCIA MARITIMA LTDA",13818,"Infraestrutura Aquaviaria",19379.39,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25589,11071,2023-06-02,"LACHMANN AGENCIA MARITIMA LTDA",13973,"Infraestrutura Aquaviaria",13809.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25582,11069,2023-05-31,"LACHMANN AGENCIA MARITIMA LTDA",13964,"Infraestrutura Aquaviaria",25995.23,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25584,11043,2023-05-24,"LACHMANN AGENCIA MARITIMA LTDA",13853,"Infraestrutura Aquaviaria",10405.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25616,11095,2023-06-19,"LACHMANN AGENCIA MARITIMA LTDA",14013,"Infraestrutura Aquaviaria",20566.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25616,11098,2023-06-19,"LACHMANN AGENCIA MARITIMA LTDA",14020,"Infraestrutura Aquaviaria",20566.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25674,11140,2023-07-19,"LACHMANN AGENCIA MARITIMA LTDA",14379,"Infraestrutura Aquaviaria",18105.39,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25672,11131,2023-07-17,"LACHMANN AGENCIA MARITIMA LTDA",14274,"Infraestrutura Aquaviaria",13474.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25684,11127,2023-07-13,"LACHMANN AGENCIA MARITIMA LTDA",14115,"Infraestrutura Aquaviaria",10405.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25675,11143,2023-07-20,"LACHMANN AGENCIA MARITIMA LTDA",14388,"Infraestrutura Aquaviaria",13809.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25686,11148,2023-07-20,"LACHMANN AGENCIA MARITIMA LTDA",14402,"Infraestrutura Aquaviaria",26162.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25670,11158,2023-07-20,"LACHMANN AGENCIA MARITIMA LTDA",14433,"Infraestrutura Aquaviaria",10443.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25689,11154,2023-07-20,"LACHMANN AGENCIA MARITIMA LTDA",14417,"Infraestrutura Aquaviaria",19382.39,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25706,11171,2023-07-26,"LACHMANN AGENCIA MARITIMA LTDA",14467,"Infraestrutura Aquaviaria",14965.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25707,11169,2023-07-26,"LACHMANN AGENCIA MARITIMA LTDA",14461,"Infraestrutura Aquaviaria",18539.43,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25704,11177,2023-07-27,"LACHMANN AGENCIA MARITIMA LTDA",14478,"Infraestrutura Aquaviaria",21080.78,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25717,11180,2023-07-28,"LACHMANN AGENCIA MARITIMA LTDA",14485,"Infraestrutura Aquaviaria",19452.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25873,11554,2023-10-16,"LACHMANN AGENCIA MARITIMA LTDA",15604,"Infraestrutura Aquaviaria",18132.64,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25876,11558,2023-10-16,"LACHMANN AGENCIA MARITIMA LTDA",15616,"Infraestrutura Aquaviaria",17984.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25878,11762,2023-10-20,"LACHMANN AGENCIA MARITIMA LTDA",16405,"Infraestrutura Aquaviaria",20118.21,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25895,11770,2023-10-20,"LACHMANN AGENCIA MARITIMA LTDA",16423,"Infraestrutura Aquaviaria",28298.36,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25884,11767,2023-10-20,"LACHMANN AGENCIA MARITIMA LTDA",16418,"Infraestrutura Aquaviaria",16836.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25909,11764,2023-10-20,"LACHMANN AGENCIA MARITIMA LTDA",16413,"Infraestrutura Aquaviaria",19512.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25896,11894,2023-10-27,"LACHMANN AGENCIA MARITIMA LTDA",16682,"Infraestrutura Aquaviaria",14978.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25892,11890,2023-10-27,"LACHMANN AGENCIA MARITIMA LTDA",16668,"Infraestrutura Aquaviaria",19226.15,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25926,11907,2023-10-30,"LACHMANN AGENCIA MARITIMA LTDA",16716,"Infraestrutura Aquaviaria",20492.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25927,11904,2023-10-30,"LACHMANN AGENCIA MARITIMA LTDA",16707,"Infraestrutura Aquaviaria",25443.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25879,11861,2023-10-26,"LACHMANN AGENCIA MARITIMA LTDA",16601,"Infraestrutura Aquaviaria",13959.67,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25899,11774,2023-10-20,"LACHMANN AGENCIA MARITIMA LTDA",16441,"Infraestrutura Aquaviaria",13810.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25943,11979,2023-11-16,"LACHMANN AGENCIA MARITIMA LTDA",16867,"Infraestrutura Aquaviaria",19507.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25937,11946,2023-11-06,"LACHMANN AGENCIA MARITIMA LTDA",16803,"Infraestrutura Aquaviaria",13788.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25968,12024,2023-11-22,"LACHMANN AGENCIA MARITIMA LTDA",16987,"Infraestrutura Aquaviaria",26162.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26246,12593,2024-02-21,"LACHMANN AGENCIA MARITIMA LTDA",18332,"Infraestrutura Aquaviaria",13788.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26207,12560,2024-02-19,"LACHMANN AGENCIA MARITIMA LTDA",18271,"Infraestrutura Aquaviaria",22686.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26204,12529,2024-02-19,"LACHMANN AGENCIA MARITIMA LTDA",18189,"Infraestrutura Aquaviaria",19512.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26156,12482,2024-01-29,"LACHMANN AGENCIA MARITIMA LTDA",18061,"Infraestrutura Aquaviaria",17984.47,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26160,12464,2024-01-26,"LACHMANN AGENCIA MARITIMA LTDA",18011,"Infraestrutura Aquaviaria",13788.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26128,12408,2024-01-19,"LACHMANN AGENCIA MARITIMA LTDA",17912,"Infraestrutura Aquaviaria",19507.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26141,12391,2024-01-19,"LACHMANN AGENCIA MARITIMA LTDA",17865,"Infraestrutura Aquaviaria",25443.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26081,12324,2024-01-10,"LACHMANN AGENCIA MARITIMA LTDA",17681,"Infraestrutura Aquaviaria",19452.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26039,12239,2023-12-29,"LACHMANN AGENCIA MARITIMA LTDA",17480,"Infraestrutura Aquaviaria",19512.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26086,12248,2023-12-29,"LACHMANN AGENCIA MARITIMA LTDA",17508,"Infraestrutura Aquaviaria",13788.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26031,12148,2023-12-12,"LACHMANN AGENCIA MARITIMA LTDA",17249,"Infraestrutura Aquaviaria",16836.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26033,12177,2023-12-22,"LACHMANN AGENCIA MARITIMA LTDA",17318,"Infraestrutura Aquaviaria",25443.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25979,12069,2023-11-30,"LACHMANN AGENCIA MARITIMA LTDA",17077,"Infraestrutura Aquaviaria",19452.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26273,12814,2024-03-22,"LACHMANN AGENCIA MARITIMA LTDA",18804,"Infraestrutura Aquaviaria",19452.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26331,12778,2024-03-19,"LACHMANN AGENCIA MARITIMA LTDA",18722,"Infraestrutura Aquaviaria",19507.87,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26274,12680,2024-03-04,"LACHMANN AGENCIA MARITIMA LTDA",18517,"Infraestrutura Aquaviaria",25443.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26232,12692,2024-03-05,"LACHMANN AGENCIA MARITIMA LTDA",18539,"Infraestrutura Aquaviaria",290723971.5,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26310,12729,2024-03-15,"LACHMANN AGENCIA MARITIMA LTDA",18611,"Infraestrutura Aquaviaria",17683.57,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26368,12878,2024-04-03,"LACHMANN AGENCIA MARITIMA LTDA",18965,"Infraestrutura Aquaviaria",16836.07,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",26348,12824,2024-03-22,"LACHMANN AGENCIA MARITIMA LTDA",18830,"Infraestrutura Aquaviaria",13788.27,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"SALVADOR",25117,346,2022-11-11,"CARBONOR S.A.",1227,"Infraestrutura Marítma[Tonelada]",18500.41,"CARBONOR S.A.","Sim"
"SALVADOR",25214,588,2022-12-22,"CARBONOR S.A.",2097,"Infraestrutura Marítma[Tonelada]",22748.35,"CARBONOR S.A.","Sim"
"SALVADOR",25296,722,2023-01-23,"CARBONOR S.A.",2622,"Infraestrutura Marítma[Tonelada]",36620.3,"CARBONOR S.A.","Sim"
"SALVADOR",25399,10843,2023-03-06,"CARBONOR S.A.",13265,"Infraestrutura Marítma[Tonelada]",37833.43,"CARBONOR S.A.","Sim"
"SALVADOR",25074,363,2022-11-17,"INTERMARITIMA PORTOS E LOGISTICA S/A",1248,"Acostagem [embarcações COM movimentação de cargas]",1465.74,"INTERMARITIMA PORTOS E LOGISTICA S/A","Sim"
"SALVADOR",25012,174,2022-10-18,"INTERMARITIMA PORTOS E LOGISTICA S/A",454,"Acostagem [embarcações COM movimentação de cargas]",2493,"INTERMARITIMA PORTOS E LOGISTICA S/A","Sim"
"SALVADOR",25016,172,2022-10-18,"INTERMARITIMA PORTOS E LOGISTICA S/A",451,"Acostagem [embarcações COM movimentação de cargas]",2370.23,"INTERMARITIMA PORTOS E LOGISTICA S/A","Sim"
"SALVADOR",25425,10841,2023-03-06,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13262,"Infraestrutura Marítma[SEM Movimentação de Carga]",567.7,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25458,10914,2023-03-28,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13546,"Infraestrutura Terrestre",68728.13,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25475,10921,2023-04-03,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13558,"Infraestrutura Terrestre",49488.34,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25457,10912,2023-03-28,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13543,"Infraestrutura Terrestre",22368.52,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25409,10906,2023-03-27,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13534,"Infraestrutura Terrestre",66473.92,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25477,10953,2023-04-11,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13638,"Infraestrutura Terrestre",24645.15,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25517,10987,2023-04-19,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",13714,"Infraestrutura Terrestre",36178.97,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25901,11704,2023-10-18,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",16268,"Infraestrutura Terrestre",1201.72,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25987,12051,2023-11-28,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17041,"Infraestrutura Terrestre",39728.56,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25916,11916,2023-10-30,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",16733,"Infraestrutura Terrestre",45704.22,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",25918,11914,2023-10-30,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",16730,"Infraestrutura Terrestre",924.77,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26040,12174,2023-12-21,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17311,"Infraestrutura Terrestre",50837.91,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26035,12168,2023-12-20,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17299,"Infraestrutura Terrestre",82943.02,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26018,12120,2023-12-06,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17195,"Infraestrutura Terrestre",58677.75,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26029,12122,2023-12-06,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17198,"Infraestrutura Terrestre",28806.75,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26007,12118,2023-12-06,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17192,"Infraestrutura Terrestre",9282.68,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26000,12116,2023-12-06,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17189,"Infraestrutura Terrestre",24923.25,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26010,12093,2023-12-05,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17122,"Infraestrutura Terrestre",17165.81,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26002,12095,2023-12-05,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17125,"Infraestrutura Terrestre",27177.45,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26011,12097,2023-12-05,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17128,"Infraestrutura Terrestre",81798.61,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26038,12238,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17479,"Infraestrutura Terrestre",23709.47,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26043,12264,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17572,"Infraestrutura Terrestre",86768.92,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26068,12216,2023-12-27,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17433,"Infraestrutura Terrestre",61057.68,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26110,12316,2024-01-08,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17659,"Infraestrutura Terrestre",82194.27,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26103,12318,2024-01-08,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17662,"Infraestrutura Terrestre",67292.39,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26083,12300,2024-01-08,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17622,"Infraestrutura Terrestre",62949.45,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26089,12278,2024-01-02,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17593,"Infraestrutura Terrestre",81224.4,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26064,12270,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17581,"Infraestrutura Terrestre",3063.4,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26064,12268,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17578,"Infraestrutura Terrestre",3063.4,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26067,12272,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17584,"Infraestrutura Terrestre",95250.14,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26047,12266,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17575,"Infraestrutura Terrestre",53707.58,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26052,12274,2023-12-29,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17587,"Infraestrutura Terrestre",27000.37,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
"SALVADOR",26121,12382,2024-01-18,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR",17835,"Infraestrutura Terrestre",58389.46,"CONTERMAS-ARRENDA.NOVO TERML.MARITIMO DE SALVADOR","Sim"
